MonitoringLocationIdentifier,OrganizationIdentifier.x,OrganizationFormalName.x,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,Depth,HydrologicCondition,HydrologicEvent,SampleCollectionMethod.MethodIdentifier,SampleCollectionMethod.MethodIdentifierContext,SampleCollectionMethod.MethodName,SampleCollectionEquipmentName,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure.MeasureUnitCode,Result,OrganizationIdentifier.y,OrganizationFormalName.y,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure.MeasureValue,DrainageAreaMeasure.MeasureUnitCode,ContributingDrainageAreaMeasure.MeasureValue,ContributingDrainageAreaMeasure.MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,StateCode,CountyCode
IL_EPA_WQX-QLM-10-08,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SJ00197,Sample-Routine,Water,NA,2010-10-05,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,10.6,mg/l,10.6,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.2775181785,-87.7848271938,17,097
IL_EPA_WQX-QLM-10-08,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SH00820,Sample-Routine,Water,NA,2010-08-09,40,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,11.1,mg/l,11.1,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.2775181785,-87.7848271938,17,097
IL_EPA_WQX-QLM-10-08,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SJ00199,Sample-Routine,Water,NA,2010-10-05,40,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,10.8,mg/l,10.8,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.2775181785,-87.7848271938,17,097
IL_EPA_WQX-QLM-10-08,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SH00819,Sample-Routine,Water,NA,2010-08-09,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,11.2,mg/l,11.2,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.2775181785,-87.7848271938,17,097
IL_EPA_WQX-QLM-10-08,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SE01467,Sample-Routine,Water,NA,2010-05-25,1,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12.9,mg/l,12.9,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.2775181785,-87.7848271938,17,097
IL_EPA_WQX-QLM-10-08,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SE01468,Sample-Routine,Water,NA,2010-05-25,41,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,13,mg/l,13,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.2775181785,-87.7848271938,17,097
IL_EPA_WQX-QLM-10-09,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SH00693,Sample-Routine,Water,NA,2010-08-09,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,11.1,mg/l,11.1,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.2591035332,-87.7982596986,17,097
IL_EPA_WQX-QLM-10-09,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SJ00203,Sample-Routine,Water,NA,2010-10-05,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,11,mg/l,11,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.2591035332,-87.7982596986,17,097
IL_EPA_WQX-QLM-10-09,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SE01462,Sample-Routine,Water,NA,2010-05-25,1,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,13.3,mg/l,13.3,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.2591035332,-87.7982596986,17,097
IL_EPA_WQX-QLM-10-10,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SE01466,Sample-Routine,Water,NA,2010-05-25,43,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12.2,mg/l,12.2,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.2493301563,-87.7630861418,17,097
IL_EPA_WQX-QLM-10-10,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SH00822,Sample-Routine,Water,NA,2010-08-09,42,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,11,mg/l,11,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.2493301563,-87.7630861418,17,097
IL_EPA_WQX-QLM-10-10,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SJ00219,Sample-Routine,Water,NA,2010-10-05,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,10.5,mg/l,10.5,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.2493301563,-87.7630861418,17,097
IL_EPA_WQX-QLM-10-10,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SE01465,Sample-Routine,Water,NA,2010-05-25,1,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12.2,mg/l,12.2,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.2493301563,-87.7630861418,17,097
IL_EPA_WQX-QLM-10-10,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SH00821,Sample-Routine,Water,NA,2010-08-09,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,11.2,mg/l,11.2,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.2493301563,-87.7630861418,17,097
IL_EPA_WQX-QLM-10-10,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SJ00220,Sample-Routine,Water,NA,2010-10-05,43,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,10.4,mg/l,10.4,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.2493301563,-87.7630861418,17,097
IL_EPA_WQX-QLM-10-11,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SJ00221,Sample-Routine,Water,NA,2010-10-05,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,10.6,mg/l,10.6,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.204925405,-87.7623789394,17,097
IL_EPA_WQX-QLM-10-11,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SH00695,Sample-Routine,Water,NA,2010-08-09,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,11.1,mg/l,11.1,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.204925405,-87.7623789394,17,097
IL_EPA_WQX-QLM-10-11,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SE01463,Sample-Routine,Water,NA,2010-05-25,1,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,13.5,mg/l,13.5,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.204925405,-87.7623789394,17,097
IL_EPA_WQX-QLM-10-12,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SJ00222,Sample-Routine,Water,NA,2010-10-05,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,10.6,mg/l,10.6,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.1346792515,-87.7373531093,17,031
IL_EPA_WQX-QLM-10-12,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SE01464,Sample-Routine,Water,NA,2010-05-25,1,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12.5,mg/l,12.5,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.1346792515,-87.7373531093,17,031
IL_EPA_WQX-QLM-10-12,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SH00700,Sample-Routine,Water,NA,2010-08-09,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,11.2,mg/l,11.2,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.1346792515,-87.7373531093,17,031
IL_EPA_WQX-QLM-10-13,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SK00295,Sample-Routine,Water,NA,2010-11-03,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,13,mg/l,13,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.1268188233,-87.6922568973,17,031
IL_EPA_WQX-QLM-10-13,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SF00590,Sample-Routine,Water,NA,2010-06-07,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,14.5,mg/l,14.5,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.1268188233,-87.6922568973,17,031
IL_EPA_WQX-QLM-10-13,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SI01756,Sample-Routine,Water,NA,2010-09-27,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,10.5,mg/l,10.5,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.1268188233,-87.6922568973,17,031
IL_EPA_WQX-QLM-10-14,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SK00296,Sample-Routine,Water,NA,2010-11-03,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,11.9,mg/l,11.9,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.0814909422,-87.6585986572,17,031
IL_EPA_WQX-QLM-10-14,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SF00594,Sample-Routine,Water,NA,2010-06-07,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,14.8,mg/l,14.8,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.0814909422,-87.6585986572,17,031
IL_EPA_WQX-QLM-10-14,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SI01757,Sample-Routine,Water,NA,2010-09-27,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,10.5,mg/l,10.5,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.0814909422,-87.6585986572,17,031
IL_EPA_WQX-QLM-10-15,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SF00597,Sample-Routine,Water,NA,2010-06-07,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,14.5,mg/l,14.5,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.0596839729,-87.6310669534,17,031
IL_EPA_WQX-QLM-10-15,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SK00297,Sample-Routine,Water,NA,2010-11-03,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12.1,mg/l,12.1,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.0596839729,-87.6310669534,17,031
IL_EPA_WQX-QLM-10-15,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SI01762,Sample-Routine,Water,NA,2010-09-27,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,10.5,mg/l,10.5,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.0596839729,-87.6310669534,17,031
IL_EPA_WQX-QLM-10-16,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SK00286,Sample-Routine,Water,NA,2010-11-03,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12,mg/l,12,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.0417724684,-87.647737497,17,031
IL_EPA_WQX-QLM-10-16,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SF00585,Sample-Routine,Water,NA,2010-06-07,27,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,14.2,mg/l,14.2,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.0417724684,-87.647737497,17,031
IL_EPA_WQX-QLM-10-16,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SI01795,Sample-Routine,Water,NA,2010-09-27,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,10.6,mg/l,10.6,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.0417724684,-87.647737497,17,031
IL_EPA_WQX-QLM-10-16,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SK00287,Sample-Routine,Water,NA,2010-11-03,26,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12.1,mg/l,12.1,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.0417724684,-87.647737497,17,031
IL_EPA_WQX-QLM-10-16,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SF00584,Sample-Routine,Water,NA,2010-06-07,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,14.6,mg/l,14.6,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.0417724684,-87.647737497,17,031
IL_EPA_WQX-QLM-10-16,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SI01791,Sample-Routine,Water,NA,2010-09-27,26,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,10.6,mg/l,10.6,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.0417724684,-87.647737497,17,031
IL_EPA_WQX-QLM-10-17,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SK00298,Sample-Routine,Water,NA,2010-11-03,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,13.1,mg/l,13.1,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.0354112644,-87.62868421,17,031
IL_EPA_WQX-QLM-10-17,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SI01763,Sample-Routine,Water,NA,2010-09-27,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,10.6,mg/l,10.6,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.0354112644,-87.62868421,17,031
IL_EPA_WQX-QLM-10-17,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SF01021,Sample-Routine,Water,NA,2010-06-07,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,13,mg/l,13,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.0354112644,-87.62868421,17,031
IL_EPA_WQX-QLM-10-18,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SK00299,Sample-Routine,Water,NA,2010-11-03,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12,mg/l,12,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.9913890219,-87.6295575269,17,031
IL_EPA_WQX-QLM-10-18,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SI01764,Sample-Routine,Water,NA,2010-09-27,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,10.5,mg/l,10.5,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.9913890219,-87.6295575269,17,031
IL_EPA_WQX-QLM-10-18,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SF01020,Sample-Routine,Water,NA,2010-06-07,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,13.8,mg/l,13.8,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.9913890219,-87.6295575269,17,031
IL_EPA_WQX-QLM-10-19,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SI01765,Sample-Routine,Water,NA,2010-09-27,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,10.5,mg/l,10.5,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.9695637465,-87.5854058759,17,031
IL_EPA_WQX-QLM-10-19,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SF00602,Sample-Routine,Water,NA,2010-06-07,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,14.1,mg/l,14.1,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.9695637465,-87.5854058759,17,031
IL_EPA_WQX-QLM-10-19,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SK00300,Sample-Routine,Water,NA,2010-11-03,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,13.2,mg/l,13.2,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.9695637465,-87.5854058759,17,031
IL_EPA_WQX-QLM-10-20,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SF00603,Sample-Routine,Water,NA,2010-06-07,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,13.1,mg/l,13.1,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.9163811044,-87.6020682106,17,031
IL_EPA_WQX-QLM-10-20,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SI01743,Sample-Routine,Water,NA,2010-09-27,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,10.8,mg/l,10.8,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.9163811044,-87.6020682106,17,031
IL_EPA_WQX-QLM-10-20,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SK00290,Sample-Routine,Water,NA,2010-11-03,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12.3,mg/l,12.3,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.9163811044,-87.6020682106,17,031
IL_EPA_WQX-QLM-10-21,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SI01746,Sample-Routine,Water,NA,2010-09-27,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,10.5,mg/l,10.5,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.9129776709,-87.6120326742,17,031
IL_EPA_WQX-QLM-10-21,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SF01016,Sample-Routine,Water,NA,2010-06-07,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,13.2,mg/l,13.2,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.9129776709,-87.6120326742,17,031
IL_EPA_WQX-QLM-10-21,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SK00291,Sample-Routine,Water,NA,2010-11-03,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,13.1,mg/l,13.1,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.9129776709,-87.6120326742,17,031
IL_EPA_WQX-QLM-10-22,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SK00292,Sample-Routine,Water,NA,2010-11-03,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,13.1,mg/l,13.1,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.8668374233,-87.5881740452,17,031
IL_EPA_WQX-QLM-10-22,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SI01750,Sample-Routine,Water,NA,2010-09-27,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,10.7,mg/l,10.7,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.8668374233,-87.5881740452,17,031
IL_EPA_WQX-QLM-10-22,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SF01017,Sample-Routine,Water,NA,2010-06-07,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,13.2,mg/l,13.2,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.8668374233,-87.5881740452,17,031
IL_EPA_WQX-QLM-10-23,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SI01751,Sample-Routine,Water,NA,2010-09-27,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,10.7,mg/l,10.7,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.8444097422,-87.584903576,17,031
IL_EPA_WQX-QLM-10-23,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SK00293,Sample-Routine,Water,NA,2010-11-03,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12,mg/l,12,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.8444097422,-87.584903576,17,031
IL_EPA_WQX-QLM-10-23,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SF01018,Sample-Routine,Water,NA,2010-06-07,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12.8,mg/l,12.8,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.8444097422,-87.584903576,17,031
IL_EPA_WQX-QLM-10-24,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SF01019,Sample-Routine,Water,NA,2010-06-07,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,14.1,mg/l,14.1,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.7901312166,-87.544753694,17,031
IL_EPA_WQX-QLM-10-24,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SI01752,Sample-Routine,Water,NA,2010-09-27,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,11.1,mg/l,11.1,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.7901312166,-87.544753694,17,031
IL_EPA_WQX-QLM-10-24,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SK00294,Sample-Routine,Water,NA,2010-11-03,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,13,mg/l,13,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.7901312166,-87.544753694,17,031
IL_EPA_WQX-QLM-10-25,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SI01799,Sample-Routine,Water,NA,2010-09-27,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,11.2,mg/l,11.2,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.7612117588,-87.5417711971,17,031
IL_EPA_WQX-QLM-10-25,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SF00587,Sample-Routine,Water,NA,2010-06-07,22,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,14.4,mg/l,14.4,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.7612117588,-87.5417711971,17,031
IL_EPA_WQX-QLM-10-25,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SK00289,Sample-Routine,Water,NA,2010-11-03,21,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,14.1,mg/l,14.1,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.7612117588,-87.5417711971,17,031
IL_EPA_WQX-QLM-10-25,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SK00288,Sample-Routine,Water,NA,2010-11-03,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12.8,mg/l,12.8,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.7612117588,-87.5417711971,17,031
